Language name,Language family,Concept,Word written in corresponding language,Number of senses,Synonyms number,Sense_1,Sense_2,Sense_3,Sense_4,Sense_5,Sense_6,Sense_7,Sense_8,Sense_9,Sense_10,Sense_11,Sense_12,Sense_13,Sense_14,Sense_15,Sense_16,Sense_17,Sense_18,Sense_19,Sense_20,Sense_21,,,,
Shan,Tai-Kadai,human,မၼုၵ်ႉသႃႉ /ma1 nuk5 sʰaa5/,2,0 ,Human,Man,,,,,,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,I,တူ /tu1/,1,0 ,I,,,,,,,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,man,ပူႇ ရိၵ်ႈသႃႉ /pu2 rik3 sʰaa5 /,1,0 ,Man,,,,,,,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,moon,ၸၼ်ႇတႃႇ /tsan2 taa2 /,1,0 ,Moon,,,,,,,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,mouth,မုၵ်ႉၶႃႉ /muk5 kʰaa5 /,1,0 ,Mouth,,,,,,,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,night,nacht,1,0 ,Night,,,,,,,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,not,မဝ်ႇ /maw2/,1,0 ,Not,,,,,,,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,one,ၼိုင်ႈ /nɯŋ3/,1,0 ,One,,,,,,,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,person,ၽူႈ /pʰu3/,3,0 ,Individual,Man,Person,,,,,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,rain,တေႇဝေႃး /ta2 weɔ4 /,1,0 ,Rain,,,,,,,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,say,လၢတ်ႈ /laat3 /,3,0 ,Say,"Talk,Speak",Tell,,,,,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,see_look,တူၺ်း /toj4/,2,0 ,Keep Watch,Look,,,,,,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,sky,ဢႃႇၵႃႇသႃႉ /ʔaa2 kaa2 sʰaa5 /,3,0 ,"Paradise,Heaven",Sky,Space,,,,,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,sleep,ၵိင်း /kiŋ4 /,1,0 ,Sleep,,,,,,,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,stand,ၸုၵ်း /tsuk4 /,3,0 ,Rear On The Hind Legs,Stand,Stand Up,,,,,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,stone,ႁိၼ် /hin1 /,1,0 ,Stone,,,,,,,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,sun,လႅတ်ႇ /lɛt2 /,2,0 ,Sun,"Sunshine,Sunlight",,,,,,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,that,ၼၼ်ႉ /nan5/,1,0 ,That,,,,,,,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,this,ၼႆႉ /naj5 /,4,0 ,Denoting A General Topic,This,Used To Emphasize,Used To Express The Location Of Speaker,,,,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,three,သၢမ် /sʰaam1/,1,0 ,Three,,,,,,,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,tree,တူၼ်ႈ /ton3 /,7,0 ,Barrier,Beam,Gate,Plant(N),Punting Pole,"Shaft, Pole",Tree,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,two,သွင် /sʰɔŋ1/,1,0 ,Two,,,,,,,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,water,ဢႃႇပေႃႇ /ʔaa2 pɔ2 /,1,0 ,Water,,,,,,,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,what,သင် / sʰaŋ1 /,1,0 ,What,,,,,,,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,white,သီၶၢဝ် /sʰi1 kʰaaw1/,2,0 ,White,White Color,,,,,,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,who,ၼလႂ် /na1 laɯ/,1,0 ,Who,,,,,,,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,woman,မႃႇတူႉၵႃႇမႃႉ /maa2 tu5 kaa2 maa5 /,1,0 ,Woman,,,,,,,,,,,,,,,,,,,,,,,,
Shan,Tai-Kadai,you,သူ /sʰu1/,3,0 ,Ye,You,Your,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,bad,zlý,3,0 ,Bad,Unfavourable,Wrong,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,big,veľký,4,0 ,Big,"Great,Superior",High,"Significant,Important",,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,bird,vták,2,0 ,Bird,Penis,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,black,čierny,3,0 ,Black,Dark,Illegal And Sneaking,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,blood,krv,2,0 ,Blood,Character,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,bone,kosť,2,0 ,Baby,Bone,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,cold,chladný,2,0 ,Calm,Cold,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,come,prísť,8,0 ,"Appear, Produce",Come,Find Sth Out,"Get,Become,Grow","Get,Have",Lose,"Reach,Arrive",Return,,,,,,,,,,,,,,,,,
Slovak,Indo-European,die,zomrieť,1,0 ,Die,,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,dog,pes,2,0 ,Beast,Dog,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,drink,piť,3,0 ,Absorb,Drink,Suck,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,ear,ucho,2,0 ,Ear,Handle(N),,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,earth_soil,pôda,3,2 ,Ground,Land,Soil,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,earth_soil,zem,5,2 ,Country,Earth,Floor,Ground,Soil,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,eat,jesť,1,0 ,Eat,,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,eye,oko,2,0 ,Bout,Eye,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,fire,oheň,3,0 ,Conflagration,Enthusiasm,Fire,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,foot,noha,2,0 ,Foot,Leg,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,give,dať,5,0 ,Give,Grant,Let,Pass,"Put,Place",,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,go,ísť,10,0 ,Become,Concern,Go,Lead,Leave,"Match, Go With",Move,"Pass,Go By","Work, Be Going","Work,Function",,,,,,,,,,,,,,,
Slovak,Indo-European,good,dobrý,6,0 ,Delicious,Favourable,Good,Kind,Right,Useful,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,hand,ruka,2,0 ,Arm,Hand,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,head,hlava,5,0 ,Brain Or Mind,"Chief,Leader",Head,Individual,Memory,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,hear_listen,počuť,2,2 ,Hear,Learn,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,hear_listen,počúvať,2,2 ,Listen,Obey,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,heart,srdce,3,0 ,Center,Emotion,Heart,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,hot,horúci,3,0 ,Burning,Enthusiastic,Hot,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,human,človek,1,0 ,Human,,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,I,ja,2,0 ,"Ego,Self",I,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,long,dlhý,2,0 ,Lengthy,Long,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,man,muž,2,0 ,Husband,Man,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,many,veľa,1,0 ,Many,,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,moon,mesiac,2,0 ,Month,Moon,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,mouth,ústa (pl. tant.),1,0 ,Mouth,,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,new,nový,1,0 ,New,,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,night,noc,1,0 ,Night,,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,not,nie,2,0 ,No,Not,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,old,starý,5,0 ,Ancient,Old,Old-Fashioned,"Past,Previous",Used,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,one,jeden,2,0 ,One,"Single, Mono-",,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,rain,dážď,1,0 ,Rain,,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,round,guľatý,2,0 ,Cycle,Round,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,say,povedať,3,0 ,Say,Tell,Think,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,see_look,dívať sa,3,2 ,Look,Refer Sth,View,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,see_look,vidieť,3,2 ,Consider,See,View,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,sky,nebo,2,0 ,"Paradise,Heaven",Sky,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,sleep,spať,1,0 ,Sleep,,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,small,malý,3,0 ,Short,Small,Tight,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,square,štvorec,1,0 ,Square,,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,stand,prísť,9,0 ,"Appear, Produce",Arrive,Become,Come,Come Back,Find Out,Get,Lose,Stand,,,,,,,,,,,,,,,,
Slovak,Indo-European,stone,kameň,1,0 ,Stone,,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,sun,slnko,2,0 ,Sun,"Sunshine,Sunlight",,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,that,tamten,1,0 ,That,,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,this,"ten(táto, toto)",1,0 ,This,,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,three,tri,1,0 ,Three,,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,tree,strom,1,0 ,Tree,,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,two,dva,1,0 ,Two,,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,water,voda,3,0 ,Liquid,"River,Lake,Sea Etc,Waters",Water,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,what,čo,4,0 ,How Much,What,Which,Why,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,white,biely,3,0 ,Fair-Skinned,White,White People,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,who,kto,2,0 ,Who,"Whoerver,Anybody",,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,woman,žena,2,0 ,Female,Woman,,,,,,,,,,,,,,,,,,,,,,,
Slovak,Indo-European,you,ty,1,0 ,You,,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,bad,malo,6,0 ,Bad,Ill,Inferior,Serious,Ugly,Wrong,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,big,grande,4,0 ,Big,"Great,Superior",High,Old,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,bird,pájaro,2,0 ,Bird,Clever Fellow,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,black,negro,5,0 ,Black,Black People,"Dejected,Dismal",Ghost Writer,Gloomy,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,blood,sangre,2,0 ,Blood,Family,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,bone,hueso,2,0 ,Bone,Stone,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,cold,frío,3,0 ,Cold,"Indifferent,Unemotional,Insensitive","Unfriendly, Unwelcoming",,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,come,venir,3,0 ,"Appear, Produce",Come,Return,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,die,morir,3,0 ,Die,Die Out,Drown,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,dog,perro,2,0 ,Dog,Rotten,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,drink,beber,1,0 ,Drink,,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,ear,oreja,2,0 ,Ear,Lug,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,earth_soil,tierra,7,0 ,Country,Dust,Earth,Ground,Land,Soil,World,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,eat,comer,2,0 ,Eat,Take,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,eye,ojos,4,0 ,Eye,Keyhole,Look After,Span,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,fire,fuego,3,0 ,Fire,Fireworks,Passion,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,foot,pie,6,0 ,Base,Bottom,Cue,End,Foot,Foothold,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,give,pasar,6,0 ,Cross,Give,Pass,Show,Spend,Turn,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,go,ir,3,0 ,Abrade,Go,"Work, Be Going",,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,good,bueno,7,0 ,Big,Delicious,Good,Really,Used To Greet People,"Used To Indicate Agreement, Finish, Change Of Topic",Well,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,hand,mano,5,0 ,Coat,"Foot, Paw",Hand,Lots Of,Mate,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,head,cabeza,3,0 ,"Chief,Leader",Hair Or Hairstyle,Head,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,hear_listen,escuchar,2,2 ,Listen,Pay Attention To,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,hear_listen,oír,2,2 ,Hear,Listen,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,heart,corazón,3,0 ,Center,Core,Heart,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,hot,caliente,5,0 ,Angry,Excited,Hot,Intense,Randy,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,human,humano,2,0 ,Human,Humane,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,I,Yo,1,0 ,I,,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,long,largo,2,0 ,Length,Long,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,man,hombre,2,0 ,Husband,Man,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,many,mucho,3,0 ,A Long Time,At Most,Many,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,moon,luna,6,0 ,Crescent,Foul Mood,"Half-Moon,Lunule",Lens,Mirror,Moon,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,mouth,boca,5,0 ,Entrance,Mouth,Muzzle,Pincer,Slot,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,new,nuevo,3,0 ,As Good As New,Further,New,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,night,noche,4,0 ,Darkness,Evening,Night,Sadness,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,not,no,2,0 ,No,Not,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,old,viejo,2,0 ,Old,Old People,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,one,uno,3,0 ,Best,One,Some One,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,person,persona,1,0 ,Person,,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,rain,lluvia,2,0 ,Hail,Rain,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,round,redondo,4,0 ,Complete,Fat,Return,Round,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,say,decir,6,0 ,Call,Reveal,Say,Show,Tell,Think,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,see_look,mirar,2,2 ,Look,Look After,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,see_look,ver,5,2 ,Judge,Look,Meet,See,Understand,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,sky,cielo,5,0 ,Angel,Ceiling,God,"Paradise,Heaven",Sky,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,sleep,dormir,4,0 ,Fall Asleep,Give…A General Anesthetic,Sleep,Spend The Night,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,small,pequeño,5,0 ,Baby,Short,Slight,Small,Young,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,square,cuadrado,2,0 ,Quadratic,Square,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,stand,pararse,2,0 ,Stand,Stop,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,stone,piedra,3,0 ,Flint,Hailstone,Stone,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,sun,sol,2,0 ,Sun,"Sunshine,Sunlight",,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,that,ese,1,0 ,That,,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,this,esto,1,0 ,This,,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,three,tres,2,0 ,The Third,Three,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,tree,árbol,3,0 ,Axle,Mast,Tree,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,two,dos,3,0 ,A Couple Of,The Second,Two,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,water,agua,4,0 ,"River,Lake,Sea Etc,Waters",Slope Of A Roof,Wake Of Nuat,Water,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,what,qué,2,0 ,Used To Emphasize,What,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,white,blanco,4,0 ,Blank,Fair-Skinned,White,White People,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,who,quién,1,0 ,Who,,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,woman,mujer,2,0 ,Wife,Woman,,,,,,,,,,,,,,,,,,,,,,,
Spanish,Indo-European,you,tú,1,0 ,You,,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,bad,#NAME?,1,0 ,Bad,,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,big,#NAME?,3,0 ,Big,"Elder,Older",Powerful,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,bird,ndege,1,0 ,Bird,,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,black,#NAME?,2,0 ,Black,Dark Color,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,blood,damu,1,0 ,Blood,,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,bone,mfupa,1,0 ,Bone,,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,cold,baridi,7,0 ,"Ague,Fever,Etc",Cold,Coolness,Refreshment,"Relief From Heat,Exhaustion","Unfriendly, Unwelcoming","Wind, Air",,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,come,fika,2,0 ,Come,"Reach,Arrive",,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,die,fa,3,0 ,Die,End,Lose Strength,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,dog,mbwa,1,0 ,Dog,,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,drink,nywa,2,0 ,Absorb,Drink,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,ear,masikio,1,0 ,Ear,,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,earth_soil,udongo,1,0 ,Earth,,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,eat,la,3,0 ,Diminish,Eat,"Eat Up,Use Up,Get Through",,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,eye,jicho,4,0 ,Bud,"Envy, Evil Eye",Eye,Spring,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,fire,moto,3,0 ,Energy,Fire,Heat,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,foot,mguu,4,0 ,Foot,Leg,Paw,Sth Like Leg,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,give,pa,1,0 ,Give,,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,go,enda,6,0 ,Depart,Go,Happen,Keep On,Move,Set About Doing Sth,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,good,#NAME?,1,0 ,Good,,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,hand,mkono,5,0 ,Arm,"Foot, Paw",Hand,Measure,Sth Like Hand,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,head,kichwa,6,0 ,Globular Plant,Head,Obstinacy,Pain In The Head,Principal Thing,Top,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,hear_listen,"sikia,sikiliza",4,0 ,Hear,Listen,Obey,Pay Attention To,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,heart,moyo,5,0 ,Core,Desire,Favorite,Feeling,Heart,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,hot,of moto,1,0 ,Hot,,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,human,binadamu,1,0 ,Human,,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,I,Mimi,1,0 ,I,,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,long,#NAME?,3,0 ,Deep,"High,Tall",Long,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,man,ume,5,0 ,"Firm, Strong",Husband,Male,Man,Masculine,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,many,#NAME?,1,0 ,Many,,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,moon,mwezi,3,0 ,Emmenia,Month,Moon,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,mouth,kinywa,2,0 ,Beverage,Mouth,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,new,#NAME?,5,0 ,Fresh,Modernize,New,Novel,"Recent,Up-To-Date",,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,night,usiku,1,0 ,Night,,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,not,si,2,0 ,No,Not,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,old,#NAME?,1,0 ,Old,,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,one,moja,1,0 ,One,,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,person,mtu,2,0 ,Person,Slave,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,rain,mvua,1,0 ,Rain,,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,round,duara,4,0 ,Any Mechine Which The Principal Feature Is A Wheel,Circle,Round,Wheel,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,say,sema,1,0 ,Say,,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,see_look,"ona,tazama",4,0 ,See,Seek,Sense,Sense Of Sight,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,sky,anga,3,0 ,Enlightenment,"Light, Brightness",Sky,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,sleep,lala,4,0 ,Lie Down,Lie Flat,Settle Down,Sleep,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,small,#NAME?,5,0 ,Insignificant,Little,Slight,Small,Young,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,square,mraba,1,0 ,Square,,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,stand,simama,5,0 ,Be Standing,Stand,Stand Up,Steep,Stop,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,stone,jiwe,1,0 ,Stone,,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,sun,jua,3,0 ,Sun,"Sunshine,Sunlight",Time Of Day,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,that,hiyo,2,0 ,That,Those,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,this,hii,1,0 ,This,,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,three,tatu,2,0 ,The Third,Three,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,tree,mti,3,0 ,Timber,Tree,Tree-Material,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,two,#NAME?,5,0 ,A Pair Of,Both,The Second,Together,Two,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,water,maji,3,0 ,Juice,Liquid,Water,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,what,nini,1,0 ,What,,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,white,#NAME?,4,0 ,Clean,Light Colored,Pure,White,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,who,nani,2,0 ,Who,Whose,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,woman,mwanamke,1,0 ,Woman,,,,,,,,,,,,,,,,,,,,,,,,
Swahili,Atlantic-Congo,you,wewe,1,0 ,You,,,,,,,,,,,,,,,,,,,,,,,,
Swedish,Indo-European,bad,dålig,6,0 ,Bad,"Debased,Evil, Wicked",Funny,Ill,Inferior,Weak,,,,,,,,,,,,,,,,,,,
Swedish,Indo-European,big,stor,2,0 ,Big,"Grown-Up,Adult",,,,,,,,,,,,,,,,,,,,,,,
Swedish,Indo-European,bird,fågel,1,0 ,Bird,,,,,,,,,,,,,,,,,,,,,,,,
Swedish,Indo-European,black,svart,3,0 ,Black,Secretly,Soul(Black People),,,,,,,,,,,,,,,,,,,,,,
Swedish,Indo-European,blood,blod,1,0 ,Blood,,,,,,,,,,,,,,,,,,,,,,,,
Swedish,Indo-European,bone,ben,2,0 ,Bone,Leg,,,,,,,,,,,,,,,,,,,,,,,
Swedish,Indo-European,cold,kall,3,0 ,Cold,Cool,Frozen,,,,,,,,,,,,,,,,,,,,,,
Swedish,Indo-European,come,komma,3,0 ,Come,Lead,"Reach,Arrive",,,,,,,,,,,,,,,,,,,,,,
Swedish,Indo-European,die,dö,4,0 ,Decrease,Die,Expire,Faint,,,,,,,,,,,,,,,,,,,,,
Swedish,Indo-European,dog,hund,1,0 ,Dog,,,,,,,,,,,,,,,,,,,,,,,,
Swedish,Indo-European,drink,dricka,2,0 ,Drink,Take,,,,,,,,,,,,,,,,,,,,,,,
